Term,P-value,Adjusted P-value,Combined Score,Genes
Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385),0.37472031,0.637733119,2.152783217,PPP3R2
Glycolytic Process (GO:0006096),0.37472031,0.637733119,2.152783217,HKDC1
Vacuolar Acidification (GO:0007035),0.37472031,0.637733119,2.152783217,CLN6
Integrated Stress Response Signaling (GO:0140467),0.37472031,0.637733119,2.152783217,BATF3
Lipid Droplet Organization (GO:0034389),0.37472031,0.637733119,2.152783217,PRKAA2
Negative Regulation Of DNA Binding (GO:0043392),0.37472031,0.637733119,2.152783217,E2F1
Regulation Of Blood Coagulation (GO:0030193),0.37472031,0.637733119,2.152783217,EMILIN2
Protein Localization To Plasma Membrane (GO:0072659),0.37757396,0.641875731,1.3402289,PDZD3;RAB3A;ADIPOQ
Sodium Ion Transmembrane Transport (GO:0035725),0.3799887,0.643386912,1.486227443,SLC6A19;ASIC3
GPI Anchor Biosynthetic Process (GO:0006506),0.384770604,0.643386912,2.022399928,PIGK
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),0.384770604,0.643386912,2.022399928,ADIPOQ
Nucleic Acid Metabolic Process (GO:0090304),0.384770604,0.643386912,2.022399928,DNTT
Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002),0.384770604,0.643386912,2.022399928,GPD1L
Regulation Of Vasculature Development (GO:1901342),0.384770604,0.643386912,2.022399928,PLXND1
Embryonic Skeletal System Morphogenesis (GO:0048704),0.384770604,0.643386912,2.022399928,MEGF8
Positive Regulation Of Lipid Kinase Activity (GO:0090218),0.384770604,0.643386912,2.022399928,CD19
Positive Regulation Of Locomotion (GO:0040017),0.384770604,0.643386912,2.022399928,TRIM32
Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955),0.384770604,0.643386912,2.022399928,VPS11
Immunoglobulin Mediated Immune Response (GO:0016064),0.384770604,0.643386912,2.022399928,CD19
Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),0.384770604,0.643386912,2.022399928,COLEC10
Prostaglandin Metabolic Process (GO:0006693),0.384770604,0.643386912,2.022399928,DAGLB
Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),0.384770604,0.643386912,2.022399928,PPP3R2
Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),0.384770604,0.643386912,2.022399928,ADIPOQ
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),0.385698485,0.644234369,1.445179899,TRPM1;JPH2
Purine Ribonucleotide Metabolic Process (GO:0009150),0.391385336,0.646517929,1.405551996,ENTPD7;ADSS1
B Cell Proliferation (GO:0042100),0.394659852,0.646517929,1.902946334,CD19
Regulation Of Dendrite Morphogenesis (GO:0048814),0.394659852,0.646517929,1.902946334,HECW2
Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),0.394659852,0.646517929,1.902946334,VPS11
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),0.394659852,0.646517929,1.902946334,RFFL
Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),0.394659852,0.646517929,1.902946334,TBCD
Regulation Of Long-Term Synaptic Potentiation (GO:1900271),0.394659852,0.646517929,1.902946334,RELN
Cardiac Muscle Tissue Morphogenesis (GO:0055008),0.394659852,0.646517929,1.902946334,TNNT2
Regulation Of Response To Biotic Stimulus (GO:0002831),0.394659852,0.646517929,1.902946334,TKFC
Phospholipid Translocation (GO:0045332),0.394659852,0.646517929,1.902946334,TMEM30B
Positive Regulation Of Cholesterol Transport (GO:0032376),0.394659852,0.646517929,1.902946334,ADIPOQ
Endodermal Cell Differentiation (GO:0035987),0.394659852,0.646517929,1.902946334,LAMA3
Positive Regulation Of Leukocyte Migration (GO:0002687),0.394659852,0.646517929,1.902946334,PLVAP
Modulation Of Excitatory Postsynaptic Potential (GO:0098815),0.394659852,0.646517929,1.902946334,RELN
Negative Regulation Of DNA Biosynthetic Process (GO:2000279),0.394659852,0.646517929,1.902946334,ADIPOQ
Calcium-Mediated Signaling (GO:0019722),0.397048517,0.646517929,1.367281974,POMC;PPP3R2
Epidermis Development (GO:0008544),0.397048517,0.646517929,1.367281974,WNT10A;LAMA3
Establishment Of Protein Localization To Organelle (GO:0072594),0.397048517,0.646517929,1.367281974,EIF4ENIF1;IPO5
Macromolecule Catabolic Process (GO:0009057),0.397048517,0.646517929,1.367281974,KIF16B;CLN6
Mitotic Spindle Organization (GO:0007052),0.397048517,0.646517929,1.367281974,DYNC1H1;PCNT
Protein Localization To Cell Periphery (GO:1990778),0.399258776,0.646517929,1.217630194,PDZD3;RAB3A;ADIPOQ
Positive Regulation Of Protein Phosphorylation (GO:0001934),0.401975001,0.646517929,1.060276113,BMP3;RELN;MUSK;EGF;ADIPOQ;SH2D3C;FAS
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),0.402687325,0.646517929,1.330311376,HECW2;E2F1
Positive Regulation Of Transferase Activity (GO:0051347),0.403572099,0.646517929,1.194723115,MUSK;ADIPOQ;TYRO3
Regulation Of Cholesterol Efflux (GO:0010874),0.404390626,0.646517929,1.793224577,ADIPOQ
Negative Regulation Of Fat Cell Differentiation (GO:0045599),0.404390626,0.646517929,1.793224577,E2F1
NIK/NF-kappaB Signaling (GO:0038061),0.404390626,0.646517929,1.793224577,RELB
Negative Regulation Of Osteoblast Differentiation (GO:0045668),0.404390626,0.646517929,1.793224577,CRIM1
Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),0.404390626,0.646517929,1.793224577,TAF9
Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),0.404390626,0.646517929,1.793224577,HECW2
Phosphatidylinositol 3-Kinase Signaling (GO:0014065),0.404390626,0.646517929,1.793224577,TYRO3
Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),0.404390626,0.646517929,1.793224577,FEM1A
Chromosome Condensation (GO:0030261),0.404390626,0.646517929,1.793224577,NCAPH
Female Gamete Generation (GO:0007292),0.404390626,0.646517929,1.793224577,NANOS3
Transition Metal Ion Transport (GO:0000041),0.404390626,0.646517929,1.793224577,MELTF
Heterochromatin Formation (GO:0031507),0.404390626,0.646517929,1.793224577,LMNA
Left/Right Pattern Formation (GO:0060972),0.404390626,0.646517929,1.793224577,MEGF8
Mesenchymal Cell Migration (GO:0090497),0.404390626,0.646517929,1.793224577,NRTN
Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),0.404390626,0.646517929,1.793224577,TOMM20L
Mitochondrial Membrane Organization (GO:0007006),0.404390626,0.646517929,1.793224577,SPG7
Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205),0.404390626,0.646517929,1.793224577,ENTPD7
Regulation Of Translation (GO:0006417),0.40752591,0.648277534,1.114433583,EIF4ENIF1;NANOS3;MALSU1;CPEB3
Regulation Of Insulin Secretion (GO:0050796),0.408301081,0.648277534,1.294584841,TRH;ABCA12
Protein Phosphorylation (GO:0006468),0.410974889,0.648277534,1.002413486,MAPK8;RELN;PRKAA2;MUSK;TAF9;TYRO3;MAP3K21;MAP3K9;CAMK1G
Positive Regulation Of Protein Kinase Activity (GO:0045860),0.412171714,0.648277534,1.150407967,RELN;NEDD9;SRCIN1
Negative Regulation Of Protein Kinase Activity (GO:0006469),0.413889137,0.648277534,1.260049906,DEPTOR;SRCIN1
Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),0.413965458,0.648277534,1.69219907,ADIPOQ
Carboxylic Acid Metabolic Process (GO:0019752),0.413965458,0.648277534,1.69219907,LIPT1
Cardiac Muscle Contraction (GO:0060048),0.413965458,0.648277534,1.69219907,TNNT2
Phosphatidic Acid Metabolic Process (GO:0046473),0.413965458,0.648277534,1.69219907,GPAT3
Positive Regulation Of DNA Binding (GO:0043388),0.413965458,0.648277534,1.69219907,EGF
Positive Regulation Of Chromosome Organization (GO:2001252),0.413965458,0.648277534,1.69219907,NCAPH
Signal Transduction By P53 Class Mediator (GO:0072331),0.413965458,0.648277534,1.69219907,TP53BP2
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),0.413965458,0.648277534,1.69219907,EGF
Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),0.413965458,0.648277534,1.69219907,RELN
Vasculogenesis (GO:0001570),0.413965458,0.648277534,1.69219907,GLMN
Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),0.413965458,0.648277534,1.69219907,TNNT2
Positive Regulation Of Reproductive Process (GO:2000243),0.413965458,0.648277534,1.69219907,CCDC87
Positive Regulation Of Small Molecule Metabolic Process (GO:0062013),0.413965458,0.648277534,1.69219907,PRKAA2
Monoubiquitinated Protein Deubiquitination (GO:0035520),0.413965458,0.648277534,1.69219907,TAF9
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),0.413965458,0.648277534,1.69219907,MAPK8
Organic Anion Transport (GO:0015711),0.419450872,0.650383399,1.226656824,SLC2A2;SLC22A7
Cellular Response To Peptide Hormone Stimulus (GO:0071375),0.419450872,0.650383399,1.226656824,ADIPOQ;PCSK9
Sodium Ion Transport (GO:0006814),0.419450872,0.650383399,1.226656824,SLC6A19;ASIC3
Dephosphorylation (GO:0016311),0.420732612,0.650383399,1.108004331,PPP3R2;PPM1L;PPP1CA
Intracellular Protein Transport (GO:0006886),0.422514528,0.650383399,0.995924694,EIF4ENIF1;CACNG7;CACNG8;NUP42;RABL3;IPO5
DNA Damage Checkpoint Signaling (GO:0000077),0.42338684,0.650383399,1.598970457,E2F1
Negative Regulation Of Interleukin-6 Production (GO:0032715),0.42338684,0.650383399,1.598970457,SYT11
Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551),0.42338684,0.650383399,1.598970457,CD19
Semaphorin-Plexin Signaling Pathway (GO:0071526),0.42338684,0.650383399,1.598970457,PLXND1
Embryonic Limb Morphogenesis (GO:0030326),0.42338684,0.650383399,1.598970457,MEGF8
Embryonic Skeletal System Development (GO:0048706),0.42338684,0.650383399,1.598970457,MEGF8
Sister Chromatid Segregation (GO:0000819),0.42338684,0.650383399,1.598970457,CHAMP1
Glial Cell Differentiation (GO:0010001),0.42338684,0.650383399,1.598970457,RELN
Positive Regulation Of Neuron Death (GO:1901216),0.42338684,0.650383399,1.598970457,PCSK9
Histone Deubiquitination (GO:0016578),0.42338684,0.650383399,1.598970457,TAF9
Purine Nucleotide Metabolic Process (GO:0006163),0.42338684,0.650383399,1.598970457,GPD1L
Regulation Of DNA Biosynthetic Process (GO:2000278),0.42338684,0.650383399,1.598970457,ADIPOQ
Regulation Of Blood Circulation (GO:1903522),0.42338684,0.650383399,1.598970457,TNNT2
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884),0.42338684,0.650383399,1.598970457,PPP3R2
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),0.424985689,0.652184658,1.194358398,MUSK;EGF
Negative Regulation Of Protein Phosphorylation (GO:0001933),0.429251694,0.652825987,1.067413364,DEPTOR;PDE4D;GPD1L
Lymphocyte Differentiation (GO:0030098),0.430493019,0.652825987,1.163109825,RABL3;RELB
Regulation Of RNA Metabolic Process (GO:0051252),0.430493019,0.652825987,1.163109825,NOVA2;TAF9
Regulation Of Sodium Ion Transport (GO:0002028),0.432657223,0.652825987,1.512754374,GPD1L
Platelet Aggregation (GO:0070527),0.432657223,0.652825987,1.512754374,TYRO3
Regulatory ncRNA Processing (GO:0070918),0.432657223,0.652825987,1.512754374,PNLDC1
Dendrite Morphogenesis (GO:0048813),0.432657223,0.652825987,1.512754374,MAP6
Response To Nutrient Levels (GO:0031667),0.432657223,0.652825987,1.512754374,PRKAA2
Positive Regulation Of Cell Development (GO:0010720),0.432657223,0.652825987,1.512754374,TRIM32
Positive Regulation Of Mitotic Nuclear Division (GO:0045840),0.432657223,0.652825987,1.512754374,EGF
Glutamate Receptor Signaling Pathway (GO:0007215),0.432657223,0.652825987,1.512754374,TRPM1
Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),0.432657223,0.652825987,1.512754374,NEDD9
Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),0.432657223,0.652825987,1.512754374,TP53BP2
Liver Development (GO:0001889),0.432657223,0.652825987,1.512754374,PCSK9
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),0.432657223,0.652825987,1.512754374,TNFSF13B
Regulation Of Axon Extension (GO:0030516),0.432657223,0.652825987,1.512754374,SHTN1
Regulation Of Cardiac Muscle Contraction (GO:0055117),0.432657223,0.652825987,1.512754374,PDE4D
Proteolysis (GO:0006508),0.436739051,0.658335713,0.942625365,PCSK2;RNF123;COLEC10;CAPN9;SPG7;KLK12
Regulation Of Intracellular Protein Transport (GO:0033157),0.441779019,0.660328684,1.432864016,PCNT
Neural Crest Cell Migration (GO:0001755),0.441779019,0.660328684,1.432864016,NRTN
Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),0.441779019,0.660328684,1.432864016,EGF
Regulation Of Trans-Synaptic Signaling (GO:0099177),0.441779019,0.660328684,1.432864016,RELN
Positive Regulation Of Interferon-Beta Production (GO:0032728),0.441779019,0.660328684,1.432864016,TRIM65
tRNA Methylation (GO:0030488),0.441779019,0.660328684,1.432864016,TRMT9B
Histone H3 Acetylation (GO:0043966),0.441779019,0.660328684,1.432864016,TAF9
Negative Regulation Of T Cell Proliferation (GO:0042130),0.441779019,0.660328684,1.432864016,GLMN
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),0.441945472,0.660328684,1.009724458,RTKN2;TRIM32;NTSR1
Positive Regulation Of Cell Migration (GO:0030335),0.443239284,0.661615712,0.936002858,SHTN1;FERMT1;EGF;NEDD9;TRIM32
Vesicle Organization (GO:0016050),0.446844765,0.665698627,1.075248117,SYT11;VPS11
Muscle Contraction (GO:0006936),0.446844765,0.665698627,1.075248117,CKMT2;TNNT2
Calcium Ion Import Across Plasma Membrane (GO:0098703),0.450754604,0.666977315,1.358695745,TRPM1
Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),0.450754604,0.666977315,1.358695745,ADIPOQ
Positive Regulation Of Exocytosis (GO:0045921),0.450754604,0.666977315,1.358695745,RAB3A
Positive Regulation Of Immune Effector Process (GO:0002699),0.450754604,0.666977315,1.358695745,COLEC10
Synaptic Vesicle Cycle (GO:0099504),0.450754604,0.666977315,1.358695745,RAB3A
Muscle Cell Differentiation (GO:0042692),0.450754604,0.666977315,1.358695745,GLMN
Regulation Of Cellular Component Biogenesis (GO:0044087),0.450754604,0.666977315,1.358695745,VPS11
Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),0.452236943,0.668524177,1.047793927,BMP3;ELAPOR2
Negative Regulation Of Gene Expression (GO:0010629),0.453725006,0.670076505,0.882586881,EIF4ENIF1;PRKAA2;SYT11;NANOS3;MALSU1;CPEB3
Positive Regulation Of Response To External Stimulus (GO:0032103),0.454529092,0.670321314,0.955617541,NLRP6;FEM1A;EMILIN2
Regulation Of Macroautophagy (GO:0016241),0.457599151,0.670321314,1.021196745,MAPK8;PRKAA2
Regulation Of Protein Metabolic Process (GO:0051246),0.457599151,0.670321314,1.021196745,MAPK8;NANOS3
Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.459586312,0.670321314,1.289717136,PRKAA2
Regulation Of Intracellular Transport (GO:0032386),0.459586312,0.670321314,1.289717136,DYNC1H1
Negative Regulation Of Type I Interferon Production (GO:0032480),0.459586312,0.670321314,1.289717136,RELB
Regulation Of Neurotransmitter Secretion (GO:0046928),0.459586312,0.670321314,1.289717136,SYT11
Regulation Of Protein Import Into Nucleus (GO:0042306),0.459586312,0.670321314,1.289717136,IPO5
Response To Transforming Growth Factor Beta (GO:0071559),0.459586312,0.670321314,1.289717136,WNT10A
Signal Release From Synapse (GO:0099643),0.459586312,0.670321314,1.289717136,RAB3A
Fatty Acid Transport (GO:0015908),0.459586312,0.670321314,1.289717136,SLC22A7
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),0.459586312,0.670321314,1.289717136,PLVAP
mRNA Transcription By RNA Polymerase II (GO:0042789),0.459586312,0.670321314,1.289717136,TAF9
Phosphatidylinositol Biosynthetic Process (GO:0006661),0.468231958,0.672104091,0.970442356,INPP4A;SOCS1
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.468231958,0.672104091,0.970442356,FERMT1;MAPK8
Negative Regulation Of Lymphocyte Proliferation (GO:0050672),0.468276445,0.672104091,1.225457009,GLMN
Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799),0.468276445,0.672104091,1.225457009,TAF9
Negative Regulation Of Protein Secretion (GO:0050709),0.468276445,0.672104091,1.225457009,RAB11FIP5
Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),0.468276445,0.672104091,1.225457009,TAF9
Regulation Of Mitotic Spindle Organization (GO:0060236),0.468276445,0.672104091,1.225457009,DYNC1H1
Axonal Transport (GO:0098930),0.468276445,0.672104091,1.225457009,DYNC1H1
Nuclear Transport (GO:0051169),0.468276445,0.672104091,1.225457009,NUP42
Odontogenesis (GO:0042476),0.468276445,0.672104091,1.225457009,WNT10A
Regulation Of Protein Targeting To Mitochondrion (GO:1903214),0.468276445,0.672104091,1.225457009,VPS11
Positive Regulation Of ATP-dependent Activity (GO:0032781),0.468276445,0.672104091,1.225457009,TNNT2
Digestive Tract Development (GO:0048565),0.468276445,0.672104091,1.225457009,MEGF8
Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),0.468276445,0.672104091,1.225457009,KIF16B
Heterochromatin Organization (GO:0070828),0.468276445,0.672104091,1.225457009,LMNA
Vitamin Transport (GO:0051180),0.468276445,0.672104091,1.225457009,SLC2A2
Internal Peptidyl-Lysine Acetylation (GO:0018393),0.468276445,0.672104091,1.225457009,TAF9
Protein Modification Process (GO:0036211),0.470982116,0.675353925,0.793961374,LIPT1;MAPK8;PPP3R2;PRKAA2;PPM1L;ST8SIA1;TAF9;PIGK;MAP3K21;MAP3K9;HS3ST6;PPP1CA
Regulation Of Glycolytic Process (GO:0006110),0.476827263,0.67738692,1.165497063,PRKAA2
Regulation Of Microtubule Polymerization (GO:0031113),0.476827263,0.67738692,1.165497063,TBCD
Nucleic Acid-Templated Transcription (GO:0097659),0.476827263,0.67738692,1.165497063,E2F1
Regulation Of Small Molecule Metabolic Process (GO:0062012),0.476827263,0.67738692,1.165497063,ADIPOQ
Positive Regulation Of Catalytic Activity (GO:0043085),0.476827263,0.67738692,1.165497063,MAPK8
Retinoid Metabolic Process (GO:0001523),0.476827263,0.67738692,1.165497063,E2F1
Endothelial Cell Migration (GO:0043542),0.476827263,0.67738692,1.165497063,PLXND1
Positive Regulation Of Insulin Secretion (GO:0032024),0.476827263,0.67738692,1.165497063,TRH
Positive Regulation Of Monoatomic Ion Transport (GO:0043270),0.476827263,0.67738692,1.165497063,GPD1L
Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),0.476827263,0.67738692,1.165497063,NEDD9
Cellular Response To Oxygen-Containing Compound (GO:1901701),0.47750908,0.677726246,0.796247522,MAPK8;PRKAA2;SYT11;LARS1;CPEB3;IPO5;KCNK4
Regulation Of Organelle Organization (GO:0033043),0.47874001,0.678215014,0.922738003,SYT11;VPS11
Protein Complex Oligomerization (GO:0051259),0.47874001,0.678215014,0.922738003,NLRP6;ATL1
