Term,P-value,Adjusted P-value,Combined Score,Genes
Cellular Response To Amino Acid Stimulus (GO:0071230),0.147011245,0.839019024,4.554487269,XBP1;CASTOR1;LAMTOR2
tRNA Aminoacylation For Protein Translation (GO:0006418),0.147011245,0.839019024,4.554487269,DARS2;TARS2;HARS2
Protein Methylation (GO:0006479),0.147011245,0.839019024,4.554487269,PRMT7;CSKMT;CARM1
Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),0.14832286,0.839019024,6.04158088,TMEM102;ZNF205
Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),0.14832286,0.839019024,6.04158088,HSPB1;HTRA2
"Negative Regulation Of DNA-templated Transcription, Elongation (GO:0032785)",0.14832286,0.839019024,6.04158088,SIRT6;NELFE
Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860),0.14832286,0.839019024,6.04158088,PRNP;EZR
Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797),0.14832286,0.839019024,6.04158088,RNF34;ARMC10
Neural Crest Cell Differentiation (GO:0014033),0.14832286,0.839019024,6.04158088,FAM172A;KLHL12
Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898),0.14832286,0.839019024,6.04158088,BAG6;XBP1
Positive Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304),0.14832286,0.839019024,6.04158088,TGFB2;TAOK2
Protein Autoprocessing (GO:0016540),0.14832286,0.839019024,6.04158088,PIDD1;HTRA2
Protein Import Into Mitochondrial Matrix (GO:0030150),0.14832286,0.839019024,6.04158088,TIMM17A;TIMM17B
Protein Localization To Organelle (GO:0033365),0.151860637,0.839019024,2.966398051,EHD1;PACSIN2;TULP3;RPA2;YBX1;TOR1AIP1;TSPAN10;BANP
Histone Deacetylation (GO:0016575),0.156124245,0.839019024,4.277707244,HDAC11;SIRT4;SIRT6
Lytic Vacuole Organization (GO:0080171),0.156124245,0.839019024,4.277707244,SNAPIN;HOOK2;ACP2
Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283),0.156124245,0.839019024,4.277707244,IBTK;PLCG2;HTR2C
Protein Destabilization (GO:0031648),0.156124245,0.839019024,4.277707244,PRNP;SIRT6;SERF2
Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),0.15684203,0.839019024,3.355147607,ODAD3;TWF2;TBC1D13;FUZ;TBC1D10A
Gene Expression (GO:0010467),0.159971253,0.839019024,2.486248308,MRPS12;DHPS;MRPL14;TFIP11;RPL23A;HARS2;TSPAN33;SMG5;THOC7;MRPL55;HNRNPL;MRPL41;RPS25;RPS29;MRPL9
Apoptotic Process (GO:0006915),0.161388396,0.839019024,2.573567543,BAG6;PIDD1;TRAF7;IRF3;RFK;TAOK2;DPF2;CIDEB;CXCR4;IER3;BBC3;PAK4
Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314),0.161801499,0.839019024,5.426747684,ARPC5;WASH2P
COPII Vesicle Coating (GO:0048208),0.161801499,0.839019024,5.426747684,KLHL12;PREB
DNA Catabolic Process (GO:0006308),0.161801499,0.839019024,5.426747684,MUS81;FOXL2
Regulation Of Early Endosome To Late Endosome Transport (GO:2000641),0.161801499,0.839019024,5.426747684,MAP2K2;EZR
Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),0.161801499,0.839019024,5.426747684,OTX2;SULF1
Atrioventricular Valve Morphogenesis (GO:0003181),0.161801499,0.839019024,5.426747684,TGFB2;AXIN2
Bicarbonate Transport (GO:0015701),0.161801499,0.839019024,5.426747684,CYB5R1;SLC26A6
Ganglioside Metabolic Process (GO:0001573),0.161801499,0.839019024,5.426747684,ST6GALNAC4;ST6GALNAC5
Glycosphingolipid Biosynthetic Process (GO:0006688),0.161801499,0.839019024,5.426747684,ST6GALNAC4;ST6GALNAC5
"Vesicle Targeting, Rough ER To cis-Golgi (GO:0048207)",0.161801499,0.839019024,5.426747684,KLHL12;PREB
Xenobiotic Catabolic Process (GO:0042178),0.161801499,0.839019024,5.426747684,GSTM3;CRYZ
Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736),0.161801499,0.839019024,5.426747684,CDK5RAP1;MEN1
Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118),0.161801499,0.839019024,5.426747684,DFFA;RNF34
Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211),0.161801499,0.839019024,5.426747684,TINF2;DCP2
Nucleotide Biosynthetic Process (GO:0009165),0.161801499,0.839019024,5.426747684,NMNAT1;GART
Pore Complex Assembly (GO:0046931),0.161801499,0.839019024,5.426747684,P2RX7;TSPAN33
Positive Regulation Of Protein Secretion (GO:0050714),0.163013937,0.839019024,3.238804163,TGFB2;MYO18A;SIRT6;EZR;WLS
Positive Regulation Of Signaling (GO:0023056),0.165406946,0.839019024,4.022557377,DLG4;SCRIB;WLS
mRNA Transcription By RNA Polymerase II (GO:0042789),0.17484748,0.839019024,3.78688959,RXRB;TAF10;TAF6
Membrane Assembly (GO:0071709),0.17484748,0.839019024,3.78688959,NLGN4Y;TLCD2;CHMP7
Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.17484748,0.839019024,3.78688959,YAP1;MEN1;PAK4
Positive Regulation Of Bone Mineralization (GO:0030501),0.17484748,0.839019024,3.78688959,RXRB;P2RX7;ATRAID
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),0.175420885,0.839019024,2.410766814,RNF31;SLC35B2;PIDD1;EEF1D;PLCG2;HSPB1;CCDC22;CACTIN;IKBKE;TRIM32;WLS;TMED4
DNA Methylation (GO:0006306),0.175488506,0.839019024,4.896506081,EHMT2;EHMT1
Regulation Of Protein Localization To Cell Periphery (GO:1904375),0.175488506,0.839019024,4.896506081,SIRT6;VTI1B
Cell Projection Organization (GO:0030030),0.175488506,0.839019024,4.896506081,NPHP1;PACSIN2
Cellular Response To Copper Ion (GO:0071280),0.175488506,0.839019024,4.896506081,PRNP;HSF1
Striated Muscle Cell Differentiation (GO:0051146),0.175488506,0.839019024,4.896506081,SIRT6;MTLN
Glutamate Metabolic Process (GO:0006536),0.175488506,0.839019024,4.896506081,GOT1;GLUL
Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030),0.175488506,0.839019024,4.896506081,CDK5RAP1;MEN1
Negative Regulation Of Phosphate Metabolic Process (GO:0045936),0.175488506,0.839019024,4.896506081,UXT;CDKN2B
Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058),0.175488506,0.839019024,4.896506081,TGFB2;CGNL1
Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289),0.175488506,0.839019024,4.896506081,CNOT11;TNKS1BP1
Positive Regulation Of Lipid Storage (GO:0010884),0.175488506,0.839019024,4.896506081,EHD1;IKBKE
C-terminal Protein Deglutamylation (GO:0035609),0.176328369,0.839019024,10.9804471,AGBL5
DNA Double-Strand Break Processing Involved In Repair Via Single-Strand Annealing (GO:0010792),0.176328369,0.839019024,10.9804471,SLX4
Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449),0.176328369,0.839019024,10.9804471,PRNP
R-loop Processing (GO:0062176),0.176328369,0.839019024,10.9804471,DDX23
Regulation Of Hepatocyte Proliferation (GO:2000345),0.176328369,0.839019024,10.9804471,XBP1
Regulation Of Histone Deacetylase Activity (GO:1901725),0.176328369,0.839019024,10.9804471,SIRT6
T-helper 2 Cell Differentiation (GO:0045064),0.176328369,0.839019024,10.9804471,MEN1
acetyl-CoA Biosynthetic Process From Pyruvate (GO:0006086),0.176328369,0.839019024,10.9804471,PDHX
Regulation Of Macrophage Apoptotic Process (GO:2000109),0.176328369,0.839019024,10.9804471,IRF7
Regulation Of Mast Cell Chemotaxis (GO:0060753),0.176328369,0.839019024,10.9804471,VEGFC
Aspartate Metabolic Process (GO:0006531),0.176328369,0.839019024,10.9804471,GOT1
Behavioral Fear Response (GO:0001662),0.176328369,0.839019024,10.9804471,HTR2C
Cardiolipin Acyl-Chain Remodeling (GO:0035965),0.176328369,0.839019024,10.9804471,PLA2G6
Cellular Lipid Biosynthetic Process (GO:0097384),0.176328369,0.839019024,10.9804471,GNPAT
Regulation Of Sarcomere Organization (GO:0060297),0.176328369,0.839019024,10.9804471,MYLK3
Regulation Of System Process (GO:0044057),0.176328369,0.839019024,10.9804471,HTR2C
Regulation Of T-Circle Formation (GO:1904429),0.176328369,0.839019024,10.9804471,SLX4
Cerebral Cortex Neuron Differentiation (GO:0021895),0.176328369,0.839019024,10.9804471,OPHN1
Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146),0.176328369,0.839019024,10.9804471,CXCR4
Chondrocyte Development (GO:0002063),0.176328369,0.839019024,10.9804471,SULF1
Contact Inhibition (GO:0060242),0.176328369,0.839019024,10.9804471,YAP1
Dermatan Sulfate Proteoglycan Metabolic Process (GO:0050655),0.176328369,0.839019024,10.9804471,CSGALNACT1
Double-Strand Break Repair Via Single-Strand Annealing (GO:0045002),0.176328369,0.839019024,10.9804471,SLX4
snoRNA Localization (GO:0048254),0.176328369,0.839019024,10.9804471,PIH1D1
Establishment Of Lymphocyte Polarity (GO:0001767),0.176328369,0.839019024,10.9804471,SCRIB
"Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)",0.176328369,0.839019024,10.9804471,UXT
Establishment Of Protein Localization To Telomere (GO:0070200),0.176328369,0.839019024,10.9804471,NABP2
Subtelomeric Heterochromatin Formation (GO:0031509),0.176328369,0.839019024,10.9804471,SIRT6
succinyl-CoA Catabolic Process (GO:1901289),0.176328369,0.839019024,10.9804471,NUDT7
Synaptic Vesicle Uncoating (GO:0016191),0.176328369,0.839019024,10.9804471,SH3GL1
fatty-acyl-CoA Catabolic Process (GO:0036115),0.176328369,0.839019024,10.9804471,NUDT7
tRNA Transport (GO:0051031),0.176328369,0.839019024,10.9804471,YBX1
Glutamate Catabolic Process (GO:0006538),0.176328369,0.839019024,10.9804471,GLUL
Glycerol Ether Biosynthetic Process (GO:0046504),0.176328369,0.839019024,10.9804471,GNPAT
Glycolipid Transport (GO:0046836),0.176328369,0.839019024,10.9804471,CPTP
Intracellular Phosphate Ion Homeostasis (GO:0030643),0.176328369,0.839019024,10.9804471,XPR1
Ketone Body Biosynthetic Process (GO:0046951),0.176328369,0.839019024,10.9804471,HMGCL
Leukocyte Apoptotic Process (GO:0071887),0.176328369,0.839019024,10.9804471,IRF3
mRNA 3'-Splice Site Recognition (GO:0000389),0.176328369,0.839019024,10.9804471,SF3A3
Medium-Chain fatty-acyl-CoA Metabolic Process (GO:0036112),0.176328369,0.839019024,10.9804471,NUDT7
Mitochondrial Protein Catabolic Process (GO:0035694),0.176328369,0.839019024,10.9804471,SFI1
Negative Regulation Of B Cell Receptor Signaling Pathway (GO:0050859),0.176328369,0.839019024,10.9804471,GPS2
Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331),0.176328369,0.839019024,10.9804471,SULF1
Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033),0.176328369,0.839019024,10.9804471,IRF7
Negative Regulation Of Protein Localization To Chromatin (GO:0120186),0.176328369,0.839019024,10.9804471,SIRT6
Negative Regulation Of Protein Polyubiquitination (GO:1902915),0.176328369,0.839019024,10.9804471,GPS2
Notochord Development (GO:0030903),0.176328369,0.839019024,10.9804471,PPP1R35
"Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Signaling Pathway (GO:0035872)",0.176328369,0.839019024,10.9804471,RNF34
Positive Regulation Of I-kappaB Phosphorylation (GO:1903721),0.176328369,0.839019024,10.9804471,PLCG2
Positive Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002842),0.176328369,0.839019024,10.9804471,MR1
"Positive Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000096)",0.176328369,0.839019024,10.9804471,RSPO3
Positive Regulation Of Cholesterol Storage (GO:0010886),0.176328369,0.839019024,10.9804471,EHD1
Positive Regulation Of Microglial Cell Activation (GO:1903980),0.176328369,0.839019024,10.9804471,UXT
Positive Regulation Of Mitochondrial Membrane Potential (GO:0010918),0.176328369,0.839019024,10.9804471,MTLN
Positive Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034767),0.176328369,0.839019024,10.9804471,P2RX7
Positive Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360),0.176328369,0.839019024,10.9804471,GPS2
Positive Regulation Of Pyruvate Dehydrogenase Activity (GO:1904184),0.176328369,0.839019024,10.9804471,PPM1J
Protein C-linked Glycosylation Via 2'-alpha-mannosyl-L-tryptophan (GO:0018406),0.176328369,0.839019024,10.9804471,DPY19L1
Protein C-linked Glycosylation Via Tryptophan (GO:0018317),0.176328369,0.839019024,10.9804471,DPY19L1
Protein Localization To Non-Motile Cilium (GO:0097499),0.176328369,0.839019024,10.9804471,SPATA7
Protein Localization To Site Of Double-Strand Break (GO:1990166),0.176328369,0.839019024,10.9804471,SIRT6
Regulation Of Apoptotic DNA Fragmentation (GO:1902510),0.176328369,0.839019024,10.9804471,DFFA
Selective Autophagy (GO:0061912),0.178674785,0.839019024,3.233052128,WDR81;MAP1LC3C;SPATA33;AMBRA1
Positive Regulation Of Cytoskeleton Organization (GO:0051495),0.182091243,0.839019024,2.917447455,FCHSD1;VASP;P2RX7;CDC42EP2;MYLK3
RNA Transport (GO:0050658),0.184434096,0.839019024,3.568817348,FLOT1;YBX1;SNUPN
Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),0.184434096,0.839019024,3.568817348,IBTK;PLCG2;HTR2C
Internal Peptidyl-Lysine Acetylation (GO:0018393),0.184434096,0.839019024,3.568817348,BAG6;TAF10;DMAP1
"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)",0.184434096,0.839019024,3.568817348,CNOT11;TNKS1BP1;DCP2
Organelle Transport Along Microtubule (GO:0072384),0.184434096,0.839019024,3.568817348,UXT;SNAPIN;NDEL1
Regulation Of Multicellular Organismal Development (GO:2000026),0.186336959,0.839019024,3.096714848,BAG6;INO80B;INO80E;EHMT1
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),0.186336959,0.839019024,3.096714848,CPTP;HSF1;TFIP11;FBXL2
Phospholipid Transport (GO:0015914),0.186336959,0.839019024,3.096714848,CPTP;PCTP;ATP10A;ABCA7
Regulation Of Cell Death (GO:0010941),0.186336959,0.839019024,3.096714848,NOA1;CIDEB;AXIN2;CHMP7
Sulfur Compound Transport (GO:0072348),0.189348576,0.839019024,4.435928676,SLC35B2;SLC26A6
Negative Regulation Of Interleukin-2 Production (GO:0032703),0.189348576,0.839019024,4.435928676,PRNP;EZR
Outer Dynein Arm Assembly (GO:0036158),0.189348576,0.839019024,4.435928676,ODAD3;DNAAF4
Positive Regulation Of Interferon-Alpha Production (GO:0032727),0.189348576,0.839019024,4.435928676,IRF3;IRF7
Positive Regulation Of Smoothened Signaling Pathway (GO:0045880),0.189348576,0.839019024,4.435928676,TEDC1;TXNDC15
Purine Nucleotide Biosynthetic Process (GO:0006164),0.189348576,0.839019024,4.435928676,NMNAT1;GART
Regulation Of Cold-Induced Thermogenesis (GO:0120161),0.193150282,0.839019024,2.41796261,HSF1;EHMT1;CXCR4;PCTP;SIRT6;ADIPOR1;BMAL1;LGR4
Response To Light Stimulus (GO:0009416),0.194103153,0.839019024,2.967347541,TP53I13;SIRT6;TRIM32;MEN1
Response To Retinoic Acid (GO:0032526),0.194103153,0.839019024,2.967347541,RXRB;TWF2;HTRA2;MICB
protein-DNA Complex Organization (GO:0071824),0.194103153,0.839019024,2.967347541,HDAC11;EHMT1;LRWD1;FAM50A
Regulation Of Microtubule Polymerization (GO:0031113),0.194155187,0.839019024,3.366677994,PRUNE1;ARL2;EML2
Cellular Response To Heat (GO:0034605),0.194155187,0.839019024,3.366677994,DNAJB1;HSF1;HTRA2
Synaptic Vesicle Endocytosis (GO:0048488),0.194155187,0.839019024,3.366677994,NLGN4Y;OPHN1;SH3GL1
Positive Regulation Of Insulin Secretion (GO:0032024),0.194155187,0.839019024,3.366677994,SIRT6;ADCY8;PLA2G6
Protein Deacetylation (GO:0006476),0.194155187,0.839019024,3.366677994,HDAC11;SIRT4;SIRT6
Protein Localization To Cilium (GO:0061512),0.194155187,0.839019024,3.366677994,EHD1;TMEM107;TULP3
Regulation Of Protein Export From Nucleus (GO:0046825),0.20334878,0.839019024,4.033287301,SIRT6;EMD
Regulation Of Telomere Capping (GO:1904353),0.20334878,0.839019024,4.033287301,PNKP;NABP2
Ribosomal Large Subunit Assembly (GO:0000027),0.20334878,0.839019024,4.033287301,TRAF7;RPL23A
Glucose Transmembrane Transport (GO:1904659),0.20334878,0.839019024,4.033287301,SLC45A1;SLC2A6
Hexose Transmembrane Transport (GO:0008645),0.20334878,0.839019024,4.033287301,SLC45A1;SLC2A6
Mitochondrial Cytochrome C Oxidase Assembly (GO:0033617),0.20334878,0.839019024,4.033287301,SMIM20;COA5
Positive Regulation Of Cholesterol Efflux (GO:0010875),0.20334878,0.839019024,4.033287301,GPS2;ABCA7
Positive Regulation Of Cilium Assembly (GO:0045724),0.20334878,0.839019024,4.033287301,PPP1R35;FUZ
Positive Regulation Of Protein Autophosphorylation (GO:0031954),0.20334878,0.839019024,4.033287301,TAOK2;TNKS1BP1
Regulation Of Catabolic Process (GO:0009894),0.20334878,0.839019024,4.033287301,SIRT6;UBE3A
Positive Regulation Of Actin Filament Polymerization (GO:0030838),0.203999317,0.839019024,3.179001325,VASP;FCHSD1;CDC42EP2
Positive Regulation Of Ossification (GO:0045778),0.203999317,0.839019024,3.179001325,RXRB;P2RX7;ATRAID
Cellular Response To Starvation (GO:0009267),0.204532449,0.839019024,2.367295025,KLF10;XBP1;MAP1LC3C;EHMT2;NPRL2;GAS2L1;XPR1
Positive Regulation Of Intracellular Protein Transport (GO:0090316),0.204532449,0.839019024,2.367295025,RNF31;PRNP;HTRA2;SIRT6;DMAP1;EMD;BBC3
'De Novo' AMP Biosynthetic Process (GO:0044208),0.207676869,0.839019024,7.955647676,GART
Regulation Of Centriole Elongation (GO:1903722),0.207676869,0.839019024,7.955647676,PPP1R35
ATF6-mediated Unfolded Protein Response (GO:0036500),0.207676869,0.839019024,7.955647676,XBP1
GMP Biosynthetic Process (GO:0006177),0.207676869,0.839019024,7.955647676,GART
IRE1-mediated Unfolded Protein Response (GO:0036498),0.207676869,0.839019024,7.955647676,XBP1
L-methionine Salvage (GO:0071267),0.207676869,0.839019024,7.955647676,APIP
N-acetylneuraminate Catabolic Process (GO:0019262),0.207676869,0.839019024,7.955647676,GNPDA1
Actin Filament Reorganization (GO:0090527),0.207676869,0.839019024,7.955647676,EFS
Amino-Acid Betaine Metabolic Process (GO:0006577),0.207676869,0.839019024,7.955647676,CPT1C
Bleb Assembly (GO:0032060),0.207676869,0.839019024,7.955647676,P2RX7
Cardiac Muscle Cell Myoblast Differentiation (GO:0060379),0.207676869,0.839019024,7.955647676,SRF
Regulation Of Smooth Muscle Cell Differentiation (GO:0051150),0.207676869,0.839019024,7.955647676,SRF
Regulation Of Transforming Growth Factor Beta2 Production (GO:0032909),0.207676869,0.839019024,7.955647676,TGFB2
Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562),0.207676869,0.839019024,7.955647676,RXRB
Clathrin Coat Disassembly (GO:0072318),0.207676869,0.839019024,7.955647676,SH3GL1
Dendrite Arborization (GO:0140059),0.207676869,0.839019024,7.955647676,TAOK2
"Substrate-Dependent Cell Migration, Cell Extension (GO:0006930)",0.207676869,0.839019024,7.955647676,OPHN1
Synaptic Signaling (GO:0099536),0.207676869,0.839019024,7.955647676,DPYSL2
Synaptic Vesicle Budding From Presynaptic Endocytic Zone Membrane (GO:0016185),0.207676869,0.839019024,7.955647676,AP3S2
Free Ubiquitin Chain Polymerization (GO:0010994),0.207676869,0.839019024,7.955647676,TRIM32
Gland Morphogenesis (GO:0022612),0.207676869,0.839019024,7.955647676,TGFB2
Transepithelial Chloride Transport (GO:0030321),0.207676869,0.839019024,7.955647676,SLC26A6
Very Long-Chain Fatty Acid Catabolic Process (GO:0042760),0.207676869,0.839019024,7.955647676,SLC27A4
Vesicle Fusion With Golgi Apparatus (GO:0048280),0.207676869,0.839019024,7.955647676,VTI1B
Histidine Catabolic Process (GO:0006548),0.207676869,0.839019024,7.955647676,CARNMT1
Histidine Metabolic Process (GO:0006547),0.207676869,0.839019024,7.955647676,CARNMT1
Histone H2A-K119 Monoubiquitination (GO:0036353),0.207676869,0.839019024,7.955647676,PCGF5
Intracellular Triglyceride Homeostasis (GO:0035356),0.207676869,0.839019024,7.955647676,XBP1
Ketone Body Metabolic Process (GO:1902224),0.207676869,0.839019024,7.955647676,HMGCL
Leucine Metabolic Process (GO:0006551),0.207676869,0.839019024,7.955647676,HMGCL
Macrophage Derived Foam Cell Differentiation (GO:0010742),0.207676869,0.839019024,7.955647676,SOAT1
Membrane Biogenesis (GO:0044091),0.207676869,0.839019024,7.955647676,TLCD2
Negative Regulation Of p38MAPK Cascade (GO:1903753),0.207676869,0.839019024,7.955647676,EZR
Negative Regulation Of Ruffle Assembly (GO:1900028),0.207676869,0.839019024,7.955647676,UXT
"Neurotransmitter Receptor Transport, Endosome To Postsynaptic Membrane (GO:0098887)",0.207676869,0.839019024,7.955647676,SCRIB
Nucleobase Catabolic Process (GO:0046113),0.207676869,0.839019024,7.955647676,DPYSL2
Peptidyl-Arginine Modification (GO:0018195),0.207676869,0.839019024,7.955647676,PRMT7
Pharyngeal Arch Artery Morphogenesis (GO:0061626),0.207676869,0.839019024,7.955647676,TGFB2
Positive Regulation Of B Cell Receptor Signaling Pathway (GO:0050861),0.207676869,0.839019024,7.955647676,UXT
Positive Regulation Of Blood Circulation (GO:1903524),0.207676869,0.839019024,7.955647676,TGFB2
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269),0.207676869,0.839019024,7.955647676,HTRA2
Positive Regulation Of Deacetylase Activity (GO:0090045),0.207676869,0.839019024,7.955647676,SIRT6
Positive Regulation Of Gastrulation (GO:2000543),0.207676869,0.839019024,7.955647676,OTX2
Positive Regulation Of Interleukin-23 Production (GO:0032747),0.207676869,0.839019024,7.955647676,PLCG2
Positive Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033148),0.207676869,0.839019024,7.955647676,YAP1
Positive Regulation Of Lamellipodium Morphogenesis (GO:2000394),0.207676869,0.839019024,7.955647676,CORO1B
Positive Regulation Of Phospholipid Biosynthetic Process (GO:0071073),0.207676869,0.839019024,7.955647676,HTR2C
