Term,P-value,Adjusted P-value,Combined Score,Genes
Beta-Tubulin Binding (GO:0048487),0.249253043,0.647812616,3.000053808,MAP1S;PEX14
Transcription Coregulator Binding (GO:0001221),0.176638913,0.647812616,2.992115319,THAP7;EHMT2;EHMT1;MED9;TEAD2
Small GTPase Binding (GO:0031267),0.145444606,0.647812616,2.968429971,EHD1;GGA1;GGA3;PARD6A;TBC1D7;TSC2;HPS6;ARHGEF2;IQGAP2
Telomeric DNA Binding (GO:0042162),0.260464131,0.647812616,2.81119046,UPF1;TINF2
DNA Secondary Structure Binding (GO:0000217),0.260464131,0.647812616,2.81119046,MSH2;MEN1
RNA Polymerase Core Enzyme Binding (GO:0043175),0.260464131,0.647812616,2.81119046,SCAF8;HNRNPU
Transcription Coactivator Binding (GO:0001223),0.271679307,0.654280934,2.637863559,MED9;TEAD2
Kinase Inhibitor Activity (GO:0019210),0.271679307,0.654280934,2.637863559,FZR1;ITPRIP
Transaminase Activity (GO:0008483),0.347255089,0.669823796,2.633304924,GOT2
Translation Elongation Factor Activity (GO:0003746),0.347255089,0.669823796,2.633304924,GTPBP2
Voltage-Gated Potassium Channel Activity Involved In Cardiac Muscle Cell Action Potential Repolarization (GO:0086008),0.347255089,0.669823796,2.633304924,KCNJ2
MAP Kinase Phosphatase Activity (GO:0033549),0.347255089,0.669823796,2.633304924,DUSP10
RNA Exonuclease Activity (GO:0004532),0.347255089,0.669823796,2.633304924,DCPS
Aldehyde Dehydrogenase (NAD+) Activity (GO:0004029),0.347255089,0.669823796,2.633304924,ALDH1A2
Aldehyde Dehydrogenase [NAD(P)+] Activity (GO:0004030),0.347255089,0.669823796,2.633304924,ALDH1A2
Alkali Metal Ion Binding (GO:0031420),0.347255089,0.669823796,2.633304924,IMPA1
Muscle Alpha-Actinin Binding (GO:0051371),0.347255089,0.669823796,2.633304924,PDLIM3
Nucleoside Diphosphate Kinase Activity (GO:0004550),0.347255089,0.669823796,2.633304924,AK9
Phospholipase A1 Activity (GO:0008970),0.347255089,0.669823796,2.633304924,PLAAT1
Cadherin Binding (GO:0045296),0.164624302,0.647812616,2.493094767,TES;SCRIB;H1-10;EHD1;CNN2;KLC2;EEF1D;CDH11;NUMB;DBN1;GCN1;PAK4;SH3GL1
Kinase Binding (GO:0019900),0.152943867,0.647812616,2.490820018,LRRC14;ILK;PPP2R5A;VRK1;ADIPOR1;MYOM2;POLA1;WDCP;POTEJ;CHEK2;DVL1;HSF1;PLCG2;POTEE;CSPG4;TRIB3;CD24;BCAR1
Hsp90 Protein Binding (GO:0051879),0.282888254,0.658505113,2.478440789,HSF1;TSC2
Core Promoter Sequence-Specific DNA Binding (GO:0001046),0.282888254,0.658505113,2.478440789,SMARCB1;H3-3A
Nuclease Activity (GO:0004518),0.252173106,0.647812616,2.434941624,MUS81;MAP1S;NTHL1
K48-linked Deubiquitinase Activity (GO:1990380),0.36685112,0.674987295,2.318180884,MINDY2
RNA Polymerase III Activity (GO:0001056),0.36685112,0.674987295,2.318180884,POLR3K
Acidic Amino Acid Transmembrane Transporter Activity (GO:0015172),0.36685112,0.674987295,2.318180884,SLC1A5
Adrenergic Receptor Binding (GO:0031690),0.36685112,0.674987295,2.318180884,GRK2
Protein Phosphatase Activator Activity (GO:0072542),0.36685112,0.674987295,2.318180884,PPP2R5A
Secondary Active Transmembrane Transporter Activity (GO:0015291),0.268439079,0.654219792,2.242668115,SLC1A5;SLC25A11;SLC35E2A
Peptidase Inhibitor Activity (GO:0030414),0.305249224,0.669823796,2.195798012,CST3;PZP
Carboxypeptidase Activity (GO:0004180),0.31638357,0.669823796,2.070242535,CPXM2;MINDY2
Syntaxin-1 Binding (GO:0017075),0.385859811,0.685785777,2.054532031,SNPH
Ubiquitin-Dependent Protein Binding (GO:0140036),0.385859811,0.685785777,2.054532031,ANKRD13B
RNA Methyltransferase Activity (GO:0008173),0.385859811,0.685785777,2.054532031,MEPCE
G Protein-Coupled Receptor Binding (GO:0001664),0.244355122,0.647812616,2.046460914,GRK2;WNT2B;DVL1;DVL2;TULP3;ARHGEF1
Acetylglucosaminyltransferase Activity (GO:0008375),0.338519836,0.669823796,1.845835913,MFNG;EXTL3
Cadherin Binding Involved In Cell-Cell Adhesion (GO:0098641),0.404298734,0.700211,1.83161251,PAK4
Chemokine Binding (GO:0019956),0.404298734,0.700211,1.83161251,CXCR4
Nuclear Retinoic Acid Receptor Binding (GO:0042974),0.404298734,0.700211,1.83161251,MED9
Phosphatase Activator Activity (GO:0019211),0.404298734,0.700211,1.83161251,PPP2R5A
Phosphatidylcholine Transporter Activity (GO:0008525),0.404298734,0.700211,1.83161251,ABCA7
Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),0.265859149,0.651835383,1.763171557,PTGIR;EEF1D;RAB3IP;ARHGEF18;ARHGEF1;ARHGEF10L;ARHGEF2;ARHGEF40
Ubiquitin-Like Protein Ligase Activity (GO:0061659),0.251859167,0.647812616,1.750120009,RNF31;RNF10;NEURL4;CBX4;IRF2BP1;MIB2;ZBED1;WWP2;PRPF19;RNF122;TRIM55;RNF220
RNA Endonuclease Activity (GO:0004521),0.349507214,0.670299617,1.745380746,INTS11;ENDOG
Endopeptidase Regulator Activity (GO:0061135),0.360431848,0.674987295,1.651835972,CST3;PZP
Promoter-Specific Chromatin Binding (GO:1990841),0.360431848,0.674987295,1.651835972,EHMT2;HNRNPU
TBP-class Protein Binding (GO:0017025),0.422184942,0.715955298,1.641381694,GTF2A2
Ligand-Gated Monoatomic Anion Channel Activity (GO:0099095),0.422184942,0.715955298,1.641381694,GLRA2
Nucleobase-Containing Compound Kinase Activity (GO:0019205),0.422184942,0.715955298,1.641381694,AK9
Nucleoside Monophosphate Kinase Activity (GO:0050145),0.422184942,0.715955298,1.641381694,AK9
Single-Stranded DNA Binding (GO:0003697),0.325392099,0.669823796,1.581380365,POLA1;MSH2;ERCC1;HNRNPU
Single-Stranded RNA Binding (GO:0003727),0.37128762,0.67764153,1.564603667,AQR;HNRNPU
Ubiquitin-Like Protein Transferase Activity (GO:0019787),0.294996137,0.669823796,1.54271088,RNF31;TRAF7;CBX4;MIB2;ZBED1;TRIM47;WWP2;PRPF19;RNF220
RNA Nuclease Activity (GO:0004540),0.350795623,0.670299617,1.518961455,INTS11;ENDOG;DCPS
Kinase Activator Activity (GO:0019209),0.38206883,0.685785777,1.483149138,MOB1A;GPRC5C
Magnesium Ion Binding (GO:0000287),0.321677778,0.669823796,1.480210085,ENDOG;MSH2;IMPA1;CDC42BPB;FARSA;EXTL3
R-SMAD Binding (GO:0070412),0.439534976,0.723649828,1.477716585,MEN1
RNA Cap Binding (GO:0000339),0.439534976,0.723649828,1.477716585,DCPS
Chemokine Receptor Activity (GO:0004950),0.439534976,0.723649828,1.477716585,CXCR4
Histone Methyltransferase Activity (GO:0042054),0.439534976,0.723649828,1.477716585,PRMT7
Microtubule Plus-End Binding (GO:0051010),0.439534976,0.723649828,1.477716585,KNSTRN
GTPase Regulator Activity (GO:0030695),0.293231089,0.669823796,1.460601229,PTGIR;TNK2;RGS16;RAB3IP;GPS2;TSC2;ARHGEF18;TBC1D2B;ARHGEF10L;IQGAP2;EEF1D;TBC1D7;ARHGEF1;ARHGEF2;ARHGEF40
Protein Tyrosine Kinase Activity (GO:0004713),0.345891222,0.669823796,1.447883103,PDGFRA;TNK2;JAK3;CLK2
Ubiquitin-Specific Protease Binding (GO:1990381),0.456364881,0.723649828,1.335881723,BAG6
WW Domain Binding (GO:0050699),0.456364881,0.723649828,1.335881723,TNK2
"Oxidoreductase Activity, Acting On The Aldehyde Or Oxo Group Of Donors, NAD Or NADP As Acceptor (GO:0016620)",0.456364881,0.723649828,1.335881723,ALDH1A2
Phosphatidylinositol Phospholipase C Activity (GO:0004435),0.456364881,0.723649828,1.335881723,PLCG2
"Phosphotransferase Activity, Phosphate Group As Acceptor (GO:0016776)",0.456364881,0.723649828,1.335881723,AK9
Exonuclease Activity (GO:0004527),0.40338677,0.700211,1.335704433,DCPS;POLG
Protein Kinase Regulator Activity (GO:0019887),0.373248884,0.678179891,1.289493953,MOB1A;ITPRIP;GPRC5C;GCN1
mRNA Binding (GO:0003729),0.340216789,0.669823796,1.285099624,HNRNPL;AQR;SCAF8;CLUH;HNRNPU;CSTF2T;HNRNPLL;SUPT5H;LSM14B;NELFE
Carboxylic Ester Hydrolase Activity (GO:0052689),0.380078823,0.685785777,1.253044882,LYPLA1;DAGLA;PLAAT1;ABHD15
Telomerase RNA Binding (GO:0070034),0.472690226,0.734293595,1.21216403,HNRNPU
Triglyceride Lipase Activity (GO:0004806),0.472690226,0.734293595,1.21216403,DAGLA
G Protein-Coupled Serotonin Receptor Activity (GO:0004993),0.472690226,0.734293595,1.21216403,HTR2C
Lysophospholipase Activity (GO:0004622),0.472690226,0.734293595,1.21216403,LYPLA1
Phospholipase Activity (GO:0004620),0.407996936,0.703621835,1.176536347,LYPLA1;PLAAT1;PLCG2
Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.368174888,0.674987295,1.160661559,BAG6;RNF31;HGS;CHEK2;TNK2;SUMO3;ZNF746;CXCR4;TRIB3;IKBKG
Protein Kinase Binding (GO:0019901),0.36595336,0.674987295,1.12182958,ILK;VRK1;ADIPOR1;POLA1;DUSP10;GRK5;POTEJ;CHEK2;DVL1;HSF1;PLCG2;POTEE;CSPG4;TRIB3;CD24;BCAR1;APPL1
Single-Stranded DNA Helicase Activity (GO:0017116),0.488526112,0.745993861,1.103616034,RFC5
tRNA Binding (GO:0000049),0.455050903,0.723649828,1.039924393,SLFN11;TRNAU1AP
Alpha-Actinin Binding (GO:0051393),0.503887191,0.745993861,1.00787196,PDLIM3
Calmodulin-Dependent Protein Kinase Activity (GO:0004683),0.503887191,0.745993861,1.00787196,MKNK2
Disordered Domain Specific Binding (GO:0097718),0.503887191,0.745993861,1.00787196,TEAD2
Mannosyltransferase Activity (GO:0000030),0.503887191,0.745993861,1.00787196,ALG12
Mitogen-Activated Protein Kinase Binding (GO:0051019),0.503887191,0.745993861,1.00787196,DUSP10
Phospholipase C Activity (GO:0004629),0.503887191,0.745993861,1.00787196,PLCG2
Phospholipid Transfer Activity (GO:0120014),0.503887191,0.745993861,1.00787196,CPTP
Protein Tyrosine/Serine/Threonine Phosphatase Activity (GO:0008138),0.503887191,0.745993861,1.00787196,DUSP10
Protein-Cysteine S-palmitoyltransferase Activity (GO:0019706),0.503887191,0.745993861,1.00787196,ZDHHC22
Phosphatase Binding (GO:0019902),0.434281101,0.723649828,0.999922219,ITGA1;TSC2;JAK3;CTSC
Exopeptidase Activity (GO:0008238),0.465075024,0.733664864,0.990870844,DPP9;CXCR4
Microtubule Binding (GO:0008017),0.427100445,0.721285814,0.954004885,PSRC1;HOOK2;MAP1S;ARHGEF2;KIF7;KNSTRN;PEX14;ENKD1
Phosphatase Activity (GO:0016791),0.455782464,0.723649828,0.953548352,DUSP10;CILP2;POLG
Notch Binding (GO:0005112),0.518787676,0.751817019,0.923013813,DLL3
SUMO Transferase Activity (GO:0019789),0.518787676,0.751817019,0.923013813,ZBED1
Glucose Transmembrane Transporter Activity (GO:0005355),0.518787676,0.751817019,0.923013813,SLC45A1
Peptidase Activator Activity (GO:0016504),0.518787676,0.751817019,0.923013813,PCOLCE
Nuclear Receptor Binding (GO:0016922),0.454291275,0.723649828,0.920209405,MED12;MED22;MED9;DDX54
Flavin Adenine Dinucleotide Binding (GO:0050660),0.49447882,0.745993861,0.85979323,GCDH;NDOR1
Protein Serine/Threonine Kinase Activity (GO:0004674),0.450188507,0.723649828,0.858674517,STK10;GRK2;GRK5;STK25;CHEK2;MKNK2;ILK;VRK1;CDC42BPB;PAK4;CLK2
FAD Binding (GO:0071949),0.533241354,0.756199412,0.847472404,NDOR1
Adenylyltransferase Activity (GO:0070566),0.533241354,0.756199412,0.847472404,NMNAT3
Epidermal Growth Factor Receptor Binding (GO:0005154),0.533241354,0.756199412,0.847472404,TNK2
poly(A) Binding (GO:0008143),0.533241354,0.756199412,0.847472404,HNRNPU
Poly-Pyrimidine Tract Binding (GO:0008187),0.533241354,0.756199412,0.847472404,HNRNPU
Ubiquitin Protein Ligase Activity (GO:0061630),0.456948417,0.723649828,0.842279737,RNF31;RNF10;NEURL4;IRF2BP1;MIB2;WWP2;PRPF19;RNF122;TRIM55;RNF220
"Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Linear Amides (GO:0016811)",0.504049906,0.745993861,0.82085703,HDAC11;SIRT4
Protein Serine/Threonine Kinase Activator Activity (GO:0043539),0.504049906,0.745993861,0.82085703,IGF2;GCN1
Metalloexopeptidase Activity (GO:0008235),0.513502814,0.751817019,0.784033933,CPXM2;CXCR4
NAD+ ADP-ribosyltransferase Activity (GO:0003950),0.547261603,0.762792714,0.779953195,SIRT4
NF-kappaB Binding (GO:0051059),0.547261603,0.762792714,0.779953195,TAF4B
Inward Rectifier Potassium Channel Activity (GO:0005242),0.547261603,0.762792714,0.779953195,KCNJ2
Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712),0.547261603,0.762792714,0.779953195,TNK2
Serotonin Receptor Activity (GO:0099589),0.547261603,0.762792714,0.779953195,HTR2C
Palmitoyltransferase Activity (GO:0016409),0.560861398,0.775544647,0.719380064,ZDHHC22
Protease Binding (GO:0002020),0.51906777,0.751817019,0.701183749,BAG6;CST3;PZP;POLG
G Protein-Coupled Amine Receptor Activity (GO:0008227),0.574053329,0.784025855,0.664852156,HTR2C
Glutathione Transferase Activity (GO:0004364),0.574053329,0.784025855,0.664852156,GSTT2B
Protein Phosphatase Regulator Activity (GO:0019888),0.550104934,0.764138935,0.655239258,RCAN2;PPP2R5A
RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),0.528852916,0.756199412,0.652600036,HES6;MKKS;SMARCB1;TAF4B;WWP2;TAF6;DMAP1
Aminopeptidase Activity (GO:0004177),0.586849607,0.788276534,0.615610442,CXCR4
Metallocarboxypeptidase Activity (GO:0004181),0.586849607,0.788276534,0.615610442,CPXM2
Protein Tyrosine Kinase Activator Activity (GO:0030296),0.586849607,0.788276534,0.615610442,CD24
"Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)",0.576259137,0.784406251,0.574984551,PLAAT1;SIRT4
Receptor Antagonist Activity (GO:0048019),0.599262079,0.794888215,0.571011548,DKK2
Retinoid Binding (GO:0005501),0.599262079,0.794888215,0.571011548,ALDH1A2
Transcription Cis-Regulatory Region Binding (GO:0000976),0.562126955,0.775544647,0.566625117,RNF10;ATF6B;ZBTB46;FOXN4;ASCL1;HNRNPL;SOX2;RBBP5;CARM1;HSF1;ZNF746;MSC;ZNF101;MEN1
Ubiquitin Protein Ligase Binding (GO:0031625),0.568444267,0.781610867,0.555419425,BAG6;RNF31;CHEK2;TNK2;ZNF746;CXCR4;TRIB3;IKBKG
O-acyltransferase Activity (GO:0008374),0.611302239,0.794888215,0.53050709,PLAAT1
SH2 Domain Binding (GO:0042169),0.611302239,0.794888215,0.53050709,AFAP1
Adenyl Nucleotide Binding (GO:0030554),0.611302239,0.794888215,0.53050709,NDOR1
Phospholipase A2 Activity (GO:0004623),0.611302239,0.794888215,0.53050709,PLAAT1
Poly-Purine Tract Binding (GO:0070717),0.611302239,0.794888215,0.53050709,HNRNPU
Ubiquitin-Protein Transferase Activity (GO:0004842),0.582745106,0.788276534,0.523474622,RNF31;RNF10;TRAF7;NEURL4;IRF2BP1;MIB2;TRIM47;WWP2;PRPF19;RNF122;TRIM55;RNF220
"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",0.596457867,0.794888215,0.495330643,ZBTB46;HSF1;ZNF746;GTF2IRD1;ASCL1;ZNF124;HIC1
Ubiquitin-Like Protein Peptidase Activity (GO:0019783),0.622981236,0.79985288,0.49362722,USP21
Inorganic Anion Transmembrane Transporter Activity (GO:0015103),0.622981236,0.79985288,0.49362722,SLC25A11
"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",0.599875512,0.794888215,0.488482271,MECOM;ZNF580;IRF3;ATF6B;HSF1;ZBED1;ZNF76;FOXO4;MEOX2;ZNF784
GTPase Activator Activity (GO:0005096),0.609887426,0.794888215,0.467679754,RGS16;TBC1D7;TSC2;TBC1D2B;ARHGEF10L;IQGAP2
DNA-binding Transcription Factor Binding (GO:0140297),0.613454266,0.795146135,0.460934679,HES6;MKKS;CARM1;HDAC11;WWP2;FOXO4;DMAP1;ASCL1
Phosphatidylinositol Binding (GO:0035091),0.620338051,0.79985288,0.44953594,SNX25;TULP3;APPL1
Hsp70 Protein Binding (GO:0030544),0.645298682,0.818182441,0.42917789,METTL21A
Nuclear Estrogen Receptor Binding (GO:0030331),0.645298682,0.818182441,0.42917789,DDX54
Sodium Channel Regulator Activity (GO:0017080),0.645298682,0.818182441,0.42917789,FGF12
Tubulin Binding (GO:0015631),0.632276654,0.809234585,0.425715757,PSRC1;HOOK2;MAP1S;STMN1;ARHGEF2;KIF7;PEX14;APPL1;ENKD1
NADP Binding (GO:0050661),0.655957803,0.823120427,0.400954761,NDOR1
Chemoattractant Activity (GO:0042056),0.655957803,0.823120427,0.400954761,MEN1
"Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)",0.647950389,0.818993194,0.395103321,TULP3;KCNJ2
Non-Membrane Spanning Protein Tyrosine Kinase Activity (GO:0004715),0.666297122,0.826777222,0.375033109,JAK3
"Phosphatidylinositol-3,4,5-Trisphosphate Binding (GO:0005547)",0.666297122,0.826777222,0.375033109,IQGAP2
Protein Kinase C Binding (GO:0005080),0.666297122,0.826777222,0.375033109,GRK5
Endopeptidase Inhibitor Activity (GO:0004866),0.657282896,0.823120427,0.373209626,CST3;PTTG1;PZP
Transmembrane Receptor Protein Kinase Activity (GO:0019199),0.676326221,0.831615625,0.35118105,PDGFRA
N-acyltransferase Activity (GO:0016410),0.676326221,0.831615625,0.35118105,PLAAT1
aminoacyl-tRNA Ligase Activity (GO:0004812),0.676326221,0.831615625,0.35118105,FARSA
Alpha-Tubulin Binding (GO:0043014),0.686054391,0.841036557,0.32919491,ENKD1
Protein Homodimerization Activity (GO:0042803),0.699355038,0.847135419,0.322104974,PDGFRA;GTF2A2;ST6GAL1;ENDOG;GLDC;CEP131;ASMT;TSC2;KNSTRN;RASIP1;STK10;IMPA1;MSH2;IRF3;STK25;CHEK2;IKBKG;APPL1
Amyloid-Beta Binding (GO:0001540),0.690178868,0.84355195,0.311212921,CST3;APBA3
Pentosyltransferase Activity (GO:0016763),0.695490647,0.844969233,0.308895196,SIRT4
Phosphotyrosine Residue Binding (GO:0001784),0.695490647,0.844969233,0.308895196,PLCG2
Transmitter-Gated Monoatomic Ion Channel Activity (GO:0022824),0.704643734,0.851008901,0.290123226,GLRA2
2-Oxoglutarate-Dependent Dioxygenase Activity (GO:0016706),0.713522137,0.856647521,0.272738296,ALKBH5
Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175),0.713522137,0.856647521,0.272738296,SLC1A5
3'-5' Exonuclease Activity (GO:0008408),0.722134085,0.864436978,0.25661529,POLG
Ribosome Binding (GO:0043022),0.728148326,0.86908026,0.246940728,BAG6;GCN1
Cell-Cell Adhesion Mediator Activity (GO:0098632),0.730487562,0.869322917,0.241642652,PAK4
Ubiquitin Ligase-Substrate Adaptor Activity (GO:1990756),0.738590312,0.873855399,0.227720667,FZR1
Phosphoric Diester Hydrolase Activity (GO:0008081),0.738590312,0.873855399,0.227720667,PLCG2
Protein Kinase Inhibitor Activity (GO:0004860),0.74644985,0.87804939,0.214759978,ITPRIP
Protein Phosphorylated Amino Acid Binding (GO:0045309),0.74644985,0.87804939,0.214759978,PLCG2
Phosphatidylinositol Bisphosphate Binding (GO:1902936),0.772573642,0.903555955,0.183110794,TULP3;KCNJ2
Manganese Ion Binding (GO:0030145),0.768640988,0.90154721,0.180882306,IMPA1
Pyrophosphatase Activity (GO:0016462),0.77559841,0.904494421,0.171039861,CILP2
Growth Factor Receptor Binding (GO:0070851),0.787527939,0.913173422,0.164070385,PDGFRA;TNK2
Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714),0.782346946,0.909757734,0.161828826,PDGFRA
Histone Deacetylase Binding (GO:0042826),0.801610076,0.919029017,0.147175461,THAP7;HIC1
Phosphoric Ester Hydrolase Activity (GO:0042578),0.795242215,0.919029017,0.145111824,DUSP10
Syntaxin Binding (GO:0019905),0.801400914,0.919029017,0.13752183,SNPH
Monoatomic Anion Channel Activity (GO:0005253),0.801400914,0.919029017,0.13752183,GLRA2
Protein Heterodimerization Activity (GO:0046982),0.825495985,0.935868707,0.132953947,GTF2A2;HSF1;IKBKG;SUPT5H
Myosin Binding (GO:0017022),0.807374669,0.923037894,0.13039431,CXCR4
Chloride Transmembrane Transporter Activity (GO:0015108),0.813169026,0.927058245,0.12369591,GLRA2
Amino Acid Transmembrane Transporter Activity (GO:0015171),0.818789363,0.930858298,0.117396121,SLC1A5
GTP Binding (GO:0005525),0.856810961,0.951605726,0.101100145,DIRAS3;TUBB1;GNL1;ARF6
SH3 Domain Binding (GO:0017124),0.834657655,0.941012924,0.100620284,AFAP1
Carboxylic Acid Transmembrane Transporter Activity (GO:0046943),0.834657655,0.941012924,0.100620284,SLC1A5
UDP-glycosyltransferase Activity (GO:0008194),0.844458,0.949432061,0.090974562,GXYLT1
Deubiquitinase Activity (GO:0101005),0.856907775,0.951605726,0.089749719,MINDY2;USP21
PDZ Domain Binding (GO:0030165),0.849138485,0.951605726,0.086553121,CXXC4
Protein Phosphatase Binding (GO:0019903),0.863546384,0.95247528,0.08374673,ITGA1;JAK3
L-amino Acid Transmembrane Transporter Activity (GO:0015179),0.853678353,0.951605726,0.082376189,SLC1A5
RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),0.904792986,0.975138048,0.078809391,ATF6B;HNRNPU;FOXO4;ASCL1;MEOX2;SOX2;MECOM;HSF1;ZNF746;ZNF525;ZBED1;ZNF524;ZNF765;MSC;TEAD2;ZNF784;H3-3A;ZSCAN18;HES6;ZNF580;ZNF76;OLIG1;OLIG2;IRF3;IRF7;GTF2IRD1;ZNF358
Chloride Channel Activity (GO:0005254),0.858081821,0.951605726,0.078428079,GLRA2
Double-Stranded RNA Binding (GO:0003725),0.862352982,0.95247528,0.074694278,HNRNPU
Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),0.916014716,0.975963323,0.06793514,ATF6B;HNRNPU;FOXO4;ASCL1;MEOX2;SOX2;MECOM;HSF1;ZNF746;ZNF525;ZBED1;ZNF524;ZNF765;MSC;TEAD2;ZNF784;H3-3A;ZSCAN18;HES6;ZNF580;ZNF76;FOXN4;IRF3;IRF7;GTF2IRD1;ZNF358
GDP Binding (GO:0019003),0.870514138,0.957565552,0.067816829,DIRAS3
GTPase Activity (GO:0003924),0.902481766,0.975138048,0.063474273,DIRAS3;RGS16;SEPTIN5;GNL1;ARF6
Metallopeptidase Activity (GO:0008237),0.890060801,0.975138048,0.061550029,ADAM28;CXCR4
Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),0.910799655,0.97528328,0.056693436,DIRAS3;RGS16;SEPTIN5;GNL1;ARF6
Cytokine Activity (GO:0005125),0.905656467,0.975138048,0.054705114,WNT2B;MEN1;INHBE
Guanyl Ribonucleotide Binding (GO:0032561),0.910622204,0.97528328,0.054283267,DIRAS3;TUBB1;GNL1;ARF6
ATPase Binding (GO:0051117),0.892211374,0.975138048,0.051112991,METTL21A
Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),0.89860471,0.975138048,0.046613322,KCNJ2
ATP Binding (GO:0005524),0.924215163,0.978195846,0.046228522,MSH2;MKNK2;MYO18A;HNRNPU;CDC42BPB
Protein Tyrosine Phosphatase Activity (GO:0004725),0.901657962,0.975138048,0.044530319,DUSP10
"Phosphotransferase Activity, Alcohol Group As Acceptor (GO:0016773)",0.904619419,0.975138048,0.04255022,UCK1
Voltage-Gated Potassium Channel Activity (GO:0005249),0.912980171,0.97528328,0.037171772,KCNJ2
