Term,P-value,Adjusted P-value,Combined Score,Genes
Phospholipase A2 Activity (GO:0004623),0.134626869,0.403880607,14.44142017,PLA2G12A
Telomeric DNA Binding (GO:0042162),0.142668752,0.40425502,13.14578512,ZBTB48
Sodium Ion Transmembrane Transporter Activity (GO:0015081),0.146661925,0.40425502,12.56608387,SCNN1G
Solute:Sodium Symporter Activity (GO:0015370),0.146661925,0.40425502,12.56608387,SLC20A2
Transmembrane Receptor Protein Kinase Activity (GO:0019199),0.158531381,0.40425502,11.05026022,INSRR
Monoatomic Cation Transmembrane Transporter Activity (GO:0008324),0.158531381,0.40425502,11.05026022,TRPM3
Sodium Channel Activity (GO:0005272),0.158531381,0.40425502,11.05026022,SCNN1G
"Catalytic Activity, Acting On A tRNA (GO:0140101)",0.166353465,0.412989963,10.19389075,ANKZF1
Translation Initiation Factor Activity (GO:0003743),0.174103612,0.412989963,9.437390164,EIF4G3
RNA Endonuclease Activity (GO:0004521),0.174103612,0.412989963,9.437390164,ANKZF1
Double-Stranded DNA Binding (GO:0003690),0.185357494,0.42722061,2.859892732,CUX2;LMX1A;ZBTB48;OTX1;GATA2
Voltage-Gated Calcium Channel Activity (GO:0005245),0.196928943,0.42722061,7.625799479,CACNA1E
Calcium-Dependent Phospholipid Binding (GO:0005544),0.196928943,0.42722061,7.625799479,MCTP1
Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714),0.208106457,0.42722061,6.914643338,INSRR
tRNA Binding (GO:0000049),0.211797986,0.42722061,6.700107314,C6ORF52
E-box Binding (GO:0070888),0.211797986,0.42722061,6.700107314,ATOH8
Channel Activity (GO:0015267),0.21547249,0.42722061,6.495612095,SCNN1G
Exopeptidase Activity (GO:0008238),0.21547249,0.42722061,6.495612095,CTSH
Calcium Ion Binding (GO:0005509),0.217798742,0.42722061,2.8978749,MCTP1;CABYR;SELL
Endonuclease Activity (GO:0004519),0.237166326,0.435767964,5.446991365,ANKZF1
Sequence-Specific Double-Stranded DNA Binding (GO:1990837),0.239328157,0.435767964,2.196716318,CUX2;LMX1A;ZBTB48;OTX1;GATA2
SH3 Domain Binding (GO:0017124),0.240723814,0.435767964,5.297425077,CABYR
Secondary Active Transmembrane Transporter Activity (GO:0015291),0.244264889,0.435767964,5.153978689,SLC20A2
Protein Phosphatase Regulator Activity (GO:0019888),0.247789626,0.435767964,5.016311897,B3GAT3
UDP-glycosyltransferase Activity (GO:0008194),0.247789626,0.435767964,5.016311897,B3GAT3
Calcium Ion Transmembrane Transporter Activity (GO:0015085),0.272011546,0.470257249,4.190446069,TRPM3
RNA Nuclease Activity (GO:0004540),0.278789247,0.47394172,3.99166051,ANKZF1
ATPase Binding (GO:0051117),0.288838921,0.473944239,3.718721471,BBC3
Hormone Activity (GO:0005179),0.29215793,0.473944239,3.633853315,METRNL
Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),0.295461614,0.473944239,3.551809331,SCNN1G
Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),0.298750044,0.473944239,3.472462566,CACNA1E
Phospholipase Activity (GO:0004620),0.302023289,0.473944239,3.395693293,PLA2G12A
Heme Binding (GO:0020037),0.333935703,0.51608245,2.747700683,CYP2J2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),0.343284634,0.522612427,1.335350957,MGAM;CUX2;LMX1A;ZBTB48;OTX1;GATA2;ZNF665
Hexosyltransferase Activity (GO:0016758),0.3614203,0.537124242,2.306973049,B3GAT3
Transcription Coregulator Binding (GO:0001221),0.370330124,0.537124242,2.182506325,GATA2
Protein Tyrosine Kinase Activity (GO:0004713),0.370330124,0.537124242,2.182506325,INSRR
Metalloendopeptidase Activity (GO:0004222),0.376201571,0.537124242,2.104774032,SPG7
Transcription Cis-Regulatory Region Binding (GO:0000976),0.379146524,0.537124242,1.334017359,CUX2;LMX1A;ZBTB48
Carboxylic Ester Hydrolase Activity (GO:0052689),0.384907335,0.537815728,1.99534843,PLA2G12A
Cysteine-Type Endopeptidase Activity (GO:0004197),0.390644292,0.538455646,1.926816333,CTSH
RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),0.423240647,0.564279582,0.998440958,MGAM;ZBTB48;ATOH8;OTX1;GATA2;ZNF665
Sequence-Specific DNA Binding (GO:0043565),0.428658772,0.564279582,1.024890793,CUX2;LMX1A;OTX1;GATA2
Metal Ion Binding (GO:0046872),0.437888165,0.564279582,1.030326636,MCTP1;CABYR;SELL
Metallopeptidase Activity (GO:0008237),0.439951755,0.564279582,1.435529218,SPG7
Protease Binding (GO:0002020),0.442572221,0.564279582,1.413582085,SELL
Serine-Type Endopeptidase Activity (GO:0004252),0.442572221,0.564279582,1.413582085,CTSH
Endopeptidase Activity (GO:0004175),0.463275456,0.583383907,0.994019776,CTSH;SPG7
Serine-Type Peptidase Activity (GO:0008236),0.485308819,0.602314297,1.101620572,CTSH
Cysteine-Type Peptidase Activity (GO:0008234),0.490118496,0.602314297,1.071288252,CTSH
Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),0.583659052,0.708728849,0.526604104,MGAM;ZBTB48;OTX1;GATA2;ZNF665
Small GTPase Binding (GO:0031267),0.606289228,0.727547074,0.541411221,CDC42EP2
GTPase Activator Activity (GO:0005096),0.627920533,0.744742958,0.474422085,CDC42EP2
Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),0.650028929,0.75246924,0.413270369,ZBTB48
GTPase Binding (GO:0051020),0.651674721,0.75246924,0.408989336,CDC42EP2
RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),0.656566298,0.75246924,0.396475674,GATA2
GTPase Activity (GO:0003924),0.711587745,0.804868392,0.275183602,RAB40B
Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),0.718320268,0.804868392,0.262527521,RAB40B
DNA-binding Transcription Factor Binding (GO:0140297),0.733850592,0.804868392,0.234924271,GATA2
mRNA Binding (GO:0003729),0.733850592,0.804868392,0.234924271,EIF4G3
Receptor Ligand Activity (GO:0048018),0.77659747,0.842690872,0.169289991,METRNL
Zinc Ion Binding (GO:0008270),0.798716235,0.846798481,0.140590613,RPS29
Protein Serine/Threonine Kinase Activity (GO:0004674),0.799668432,0.846798481,0.13942808,LIMK2
"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",0.805288751,0.846798481,0.132683982,OTX1
GTPase Regulator Activity (GO:0030695),0.8643174,0.899595661,0.073005028,CDC42EP2
Transition Metal Ion Binding (GO:0046914),0.883508969,0.903424826,0.057553866,RPS29
Kinase Binding (GO:0019900),0.885710613,0.903424826,0.055894349,TNS2
RNA Binding (GO:0003723),0.964018027,0.97356276,0.016048795,HABP4;C6ORF52;EIF4G3
DNA Binding (GO:0003677),0.982205839,0.982205839,0.004402449,CUX2
Linoleic acid metabolism,0.008003632,0.448203393,78.12605095,CYP2J2;PLA2G12A
Arachidonic acid metabolism,0.032780709,0.605086477,25.27054507,CYP2J2;PLA2G12A
Inflammatory mediator regulation of TRP channels,0.076321707,0.605086477,11.66888711,CYP2J2;HTR2A
One carbon pool by folate,0.089044264,0.605086477,27.51804806,AMT
Serotonergic synapse,0.097248899,0.605086477,9.134583545,CYP2J2;HTR2A
alpha-Linolenic acid metabolism,0.110050785,0.605086477,19.87231415,PLA2G12A
Glyoxylate and dicarboxylate metabolism,0.13057799,0.605086477,15.16766359,AMT
Galactose metabolism,0.134626869,0.605086477,14.44142017,MGAM
Apoptosis,0.141435546,0.605086477,6.069465649,CTSH;BBC3
Starch and sucrose metabolism,0.154593156,0.605086477,11.5218005,MGAM
Aldosterone-regulated sodium reabsorption,0.158531381,0.605086477,11.05026022,SCNN1G
"Glycine, serine and threonine metabolism",0.17023749,0.605086477,9.804209131,AMT
Hippo signaling pathway,0.175614321,0.605086477,4.688755285,WTIP;BBC3
Fat digestion and absorption,0.181782476,0.605086477,8.765197304,PLA2G12A
Type II diabetes mellitus,0.193168533,0.605086477,7.888151282,CACNA1E
Carbohydrate digestion and absorption,0.196928943,0.605086477,7.625799479,MGAM
Ether lipid metabolism,0.204397826,0.605086477,7.139917855,PLA2G12A
Cysteine and methionine metabolism,0.208106457,0.605086477,6.914643338,ADI1
Ovarian steroidogenesis,0.211797986,0.605086477,6.700107314,CYP2J2
Glycosaminoglycan biosynthesis,0.219130047,0.605086477,6.300517359,B3GAT3
Viral myocarditis,0.244264889,0.605086477,5.153978689,EIF4G3
Cortisol synthesis and secretion,0.261726682,0.605086477,4.517431892,PDE8B
Regulation of actin cytoskeleton,0.269306067,0.605086477,2.628485532,LIMK2;INSRR
p53 signaling pathway,0.288838921,0.605086477,3.718721471,BBC3
Calcium signaling pathway,0.307165529,0.605086477,2.143934615,HTR2A;CACNA1E
Complement and coagulation cascades,0.32767087,0.605086477,2.861985692,F5
Taste transduction,0.330810539,0.605086477,2.804000496,SCNN1G
Colorectal cancer,0.330810539,0.605086477,2.804000496,BBC3
ECM-receptor interaction,0.337046428,0.605086477,2.693020433,SV2C
Gap junction,0.337046428,0.605086477,2.693020433,HTR2A
Morphine addiction,0.346292632,0.605086477,2.538086459,PDE8B
Fc gamma R-mediated phagocytosis,0.364404012,0.605086477,2.264384969,LIMK2
Prostate cancer,0.364404012,0.605086477,2.264384969,INSRR
Glycerophospholipid metabolism,0.367373933,0.605086477,2.222909001,PLA2G12A
Pancreatic secretion,0.379116951,0.606587122,2.067374969,PLA2G12A
Lysosome,0.450361061,0.667929105,1.35044659,CTSH
Purine metabolism,0.452933339,0.667929105,1.330262575,PDE8B
Vascular smooth muscle contraction,0.463103904,0.667929105,1.253530209,PLA2G12A
Measles,0.478010029,0.667929105,1.149335599,BBC3
Signaling pathways regulating pluripotency of stem cells,0.487719242,0.667929105,1.086311517,OTX1
Cell adhesion molecules,0.499604858,0.667929105,1.013916777,SELL
Cushing syndrome,0.515787697,0.667929105,0.923042908,PDE8B
Ribosome,0.522563688,0.667929105,0.887421499,RPS29
Necroptosis,0.52480144,0.667929105,0.875954692,SPATA2L
Tight junction,0.546616048,0.680233304,0.771385007,CGNL1
Axon guidance,0.573499979,0.692791643,0.658635858,LIMK2
RNA transport,0.581450129,0.692791643,0.628311487,EIF4G3
Human immunodeficiency virus 1 infection,0.629669145,0.725561542,0.469328087,LIMK2
Lipid and atherosclerosis,0.634866349,0.725561542,0.454456161,CYP2J2
Coronavirus disease,0.662982838,0.727981156,0.380526891,RPS29
Ras signaling pathway,0.662982838,0.727981156,0.380526891,PLA2G12A
MAPK signaling pathway,0.748533354,0.80556986,0.210750462,CACNA1E
Huntington disease,0.762414332,0.80556986,0.189498897,BBC3
Neuroactive ligand-receptor interaction,0.798716235,0.828298318,0.140590613,HTR2A
Herpes simplex virus 1 infection,0.904676809,0.918597839,0.042525711,ZNF665
Pathways in cancer,0.918597839,0.918597839,0.033741596,BBC3
